FrameId	FrameMethodId	TimeSegmentId	ActualsOffset	CycleNumber	FirstNonzeroDriftBin	FragClass	FragEnergy	FrameBaseAbund	FrameBaseDriftBin	FrameBaseMsBin	FrameScanTime	FrameSpecAbundLimit	FrameTic	ImsField	ImsPressure	ImsTemperature	ImsTrapTime	IsolationStartMz	IsolationMz	IsolationEndMz	LastNonzeroDriftBin	MassCalOffset	NumTransients
126	5	5	0	126	1	1	NaN	8213	187	96231	2.134183203125	NaN	6375651	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
127	5	5	0	127	1	1	NaN	7393	187	96231	2.15065	NaN	5759079	15.9860467398038	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
128	5	5	0	128	1	1	NaN	9819	186	96231	2.16711653645833	NaN	7196422	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
129	5	5	0	129	1	1	NaN	10557	186	96231	2.18360013020833	NaN	7117944	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
130	5	5	0	130	1	1	NaN	11347	186	96231	2.20006666666667	NaN	6525152	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
131	5	5	0	131	1	1	NaN	11110	186	96231	2.21653333333333	NaN	7278031	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
132	5	5	0	132	1	1	NaN	9547	186	96232	2.233	NaN	6600523	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
133	5	5	0	133	1	1	NaN	10149	186	96231	2.24946666666667	NaN	6442871	15.9852787219007	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
134	5	5	0	134	1	1	NaN	10545	185	96231	2.26628333333333	NaN	7188795	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
135	5	5	0	135	1	1	NaN	11225	186	96231	2.28275	NaN	7364993	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
136	5	5	0	136	1	1	NaN	11529	186	96231	2.29921666666667	NaN	7415437	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
137	5	5	0	137	1	1	NaN	10911	186	96231	2.31568333333333	NaN	7185638	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
138	5	5	0	138	1	1	NaN	11580	186	96231	2.33215	NaN	7181348	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
139	5	5	0	139	1	1	NaN	10580	185	96231	2.34863333333333	NaN	6887818	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
140	5	5	0	140	1	1	NaN	9677	186	96231	2.3651	NaN	6872886	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
141	5	5	0	141	1	1	NaN	11952	186	96231	2.38156666666667	NaN	7806359	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
142	5	5	0	142	1	1	NaN	9191	186	96232	2.39803333333333	NaN	6217374	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
143	5	5	0	143	1	1	NaN	9370	186	96231	2.4145	NaN	6527134	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
144	5	5	0	144	1	1	NaN	9929	187	96231	2.43098333333333	NaN	7095425	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
145	5	5	0	145	1	1	NaN	11339	186	96231	2.44745	NaN	7075970	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
146	5	5	0	146	1	1	NaN	9627	185	96231	2.46391666666667	NaN	6519294	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
147	5	5	0	147	1	1	NaN	9107	186	96231	2.48038333333333	NaN	6438333	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
148	5	5	0	148	1	1	NaN	8913	186	96231	2.49685	NaN	5833376	15.9852787219007	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
149	5	5	0	149	1	1	NaN	9357	187	96231	2.51365	NaN	5960884	15.9852787219007	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
150	5	5	0	150	1	1	NaN	11107	186	96231	2.53013333333333	NaN	6640858	15.9852787219007	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
151	5	5	0	151	1	1	NaN	9332	185	96231	2.5466	NaN	6723825	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
152	6	6	0	152	1	1	NaN	12917	175	96231	2.56546666666667	NaN	7085811	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
153	6	6	0	153	1	1	NaN	11335	175	96231	2.58193333333333	NaN	6734319	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
154	6	6	0	154	1	1	NaN	11486	175	96231	2.5984	NaN	7182287	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
155	6	6	0	155	1	1	NaN	11675	175	96231	2.61486666666667	NaN	6820618	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
156	6	6	0	156	1	1	NaN	10184	175	96231	2.63135	NaN	6301055	17.2832821066173	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
157	6	6	0	157	1	1	NaN	8156	176	96231	2.64781666666667	NaN	5705896	17.2602400069229	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
158	6	6	0	158	1	1	NaN	9448	175	96231	2.66428333333333	NaN	6631041	17.2602400069229	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
159	6	6	0	159	1	1	NaN	8588	175	96231	2.68075	NaN	5920831	17.2602400069229	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
160	6	6	0	160	1	1	NaN	14762	175	96231	2.69721666666667	NaN	7869235	17.2602400069229	3.95218729972839	27.25	20000	NaN	NaN	NaN	750	0	11
